"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"F3";4,0494314203348e-29;0,295775798450836;0,193;0,146;9,08611422094723e-25;"F3"
"Nhp2";5,60281809965726e-29;-0,129853615595129;0,104;0,149;1,2571603252011e-24;"Nhp2"
"Adamts19";6,00090714755922e-29;-0,176186308499923;0,146;0,197;1,34648354576934e-24;"Adamts19"
"Dapk1";6,60293988612145e-29;-0,194919260562357;0,28;0,343;1,48156765164793e-24;"Dapk1"
"P3h3";6,86974428755857e-29;-0,16444936513073;0,289;0,354;1,54143322324239e-24;"P3h3"
"Cacybp";6,94847595291403e-29;-0,150344074232116;0,21;0,269;1,55909903431485e-24;"Cacybp"
"Emid1";7,16677379008561e-29;0,288489918365054;0,143;0,101;1,60808070301941e-24;"Emid1"
"Axl";7,99764252312199e-29;-0,162477966769216;0,487;0,558;1,79451102933811e-24;"Axl"
"Spry2";8,36050066703111e-29;0,324535714667943;0,432;0,39;1,87592913966844e-24;"Spry2"
"Jtb";8,52061436667759e-29;-0,14081424174434;0,214;0,273;1,91185545159512e-24;"Jtb"
"Cetn3";8,86291196517556e-29;-0,125501362564763;0,304;0,376;1,98866018674609e-24;"Cetn3"
"Gpx7";8,93668297567073e-29;-0,139765527243991;0,106;0,151;2,005212926081e-24;"Gpx7"
"Surf1";9,67568537909436e-29;-0,130295800196613;0,123;0,17;2,17103028536119e-24;"Surf1"
"Sdhaf4";1,03114597966782e-28;-0,12190836461434;0,138;0,189;2,31368534917865e-24;"Sdhaf4"
"Josd2";1,09685132530209e-28;-0,12766239193919;0,121;0,169;2,46111500371282e-24;"Josd2"
"Psmg4";1,1765171739521e-28;-0,144686522101608;0,2;0,257;2,63986923491372e-24;"Psmg4"
"Myorg";1,4171170537361e-28;-0,13178346065744;0,076;0,115;3,17972724517307e-24;"Myorg"
"Ppp1r14a";1,48879877421534e-28;-0,261140749960883;0,343;0,409;3,34056668958439e-24;"Ppp1r14a"
"Zfyve21";1,53859653513399e-28;-0,12899477480313;0,117;0,164;3,45230290553364e-24;"Zfyve21"
"Slc38a2";1,55255873147059e-28;0,247229833388617;0,632;0,601;3,48363128167371e-24;"Slc38a2"
"Med19";1,65153780935869e-28;-0,119125589539931;0,09;0,133;3,70572053663902e-24;"Med19"
"Saysd1";1,72059883554364e-28;-0,119987812363827;0,072;0,11;3,86067966719282e-24;"Saysd1"
"Ptp4a2";1,78463173300124e-28;0,176474344129264;0,72;0,711;4,00435668250819e-24;"Ptp4a2"
"Commd6";2,2801961231679e-28;-0,141207402599439;0,207;0,265;5,11630406116413e-24;"Commd6"
"Tob1";2,43511419284158e-28;0,275489666549967;0,254;0,205;5,46390922589793e-24;"Tob1"
"Psmd12";3,03002087141992e-28;-0,137916506902292;0,19;0,246;6,79876083129202e-24;"Psmd12"
"Psme2";3,22557312074538e-28;-0,131237706901531;0,306;0,374;7,23754096832849e-24;"Psme2"
"Gm2000";3,53810492680293e-28;-0,121366559723577;0,065;0,102;7,93879983476041e-24;"Gm2000"
"Ces1d";3,60136937974596e-28;-0,250200286465986;0,334;0,397;8,08075261427399e-24;"Ces1d"
"Mrpl21";4,97244669052315e-28;-0,139849069813443;0,149;0,2;1,11571758841958e-23;"Mrpl21"
"Msmo1";5,66795761623949e-28;0,199785962068425;0,123;0,085;1,27177632993182e-23;"Msmo1"
"Cryab";6,0538440144586e-28;-0,184832585684462;0,191;0,247;1,35836151996422e-23;"Cryab"
"Triap1";7,3998385890917e-28;-0,1073202511609;0,065;0,101;1,6603757826204e-23;"Triap1"
"Spry4";7,53296594206197e-28;0,238518676440899;0,208;0,161;1,69024689807986e-23;"Spry4"
"Rell1";8,07794782197454e-28;0,236874628773165;0,226;0,179;1,81252993229465e-23;"Rell1"
"Sh3bgrl";8,40831102366165e-28;-0,151240139545925;0,618;0,683;1,8866568274892e-23;"Sh3bgrl"
"Irs2";9,72562895968819e-28;0,310305183092338;0,353;0,305;2,18223662597484e-23;"Irs2"
"Ccnl1";9,95050940857202e-28;0,207825469884027;0,57;0,527;2,23269530109539e-23;"Ccnl1"
"Mast4";1,01060614342553e-27;0,303826725971339;0,359;0,313;2,26759806461821e-23;"Mast4"
"Hnrnpa3";1,09096730926976e-27;0,155230101097517;0,807;0,805;2,44791244853949e-23;"Hnrnpa3"
"Dpm3";1,20957181104442e-27;-0,131472008583413;0,566;0,641;2,71403722962147e-23;"Dpm3"
"Sdhaf1";1,27119082672961e-27;-0,132349010942055;0,093;0,134;2,85229797701591e-23;"Sdhaf1"
"Ube2m";1,35390407429954e-27;-0,123128258813485;0,165;0,219;3,03788996191332e-23;"Ube2m"
"Nxf1";1,38294568739541e-27;0,222740814606015;0,249;0,2;3,10305353337782e-23;"Nxf1"
"Ewsr1";1,42381763203847e-27;0,208657002624601;0,509;0,473;3,19476200276791e-23;"Ewsr1"
"Pam16";1,48418775586741e-27;-0,131978156125392;0,192;0,248;3,33022048661529e-23;"Pam16"
"Srp9";1,5092079938329e-27;-0,13054032840795;0,418;0,493;3,38636089656226e-23;"Srp9"
"Slc25a3";1,61511122529385e-27;0,174852704721666;0,745;0,73;3,62398656731435e-23;"Slc25a3"
"Cenpb";1,65750893651224e-27;-0,130174598416398;0,316;0,385;3,71911855174616e-23;"Cenpb"
"Mcrip1";1,75391960606389e-27;-0,133362725609757;0,32;0,388;3,93544481208615e-23;"Mcrip1"
"Oaf";1,92623759199644e-27;-0,152717834520618;0,322;0,388;4,3220919089216e-23;"Oaf"
"Prpf19";2,02054799281268e-27;-0,131071614904202;0,154;0,205;4,53370558627309e-23;"Prpf19"
"Cebpzos";2,22790978478827e-27;-0,123767638149299;0,073;0,11;4,99898397510793e-23;"Cebpzos"
"Mesd";2,61824914662025e-27;-0,124539958674419;0,231;0,291;5,87482743518652e-23;"Mesd"
"Col27a1";2,79535906773747e-27;0,248794427154983;0,244;0,197;6,27222667618934e-23;"Col27a1"
"Polr2c";3,04672373285156e-27;-0,125310301685048;0,181;0,236;6,83623871177233e-23;"Polr2c"
"Hoxc8";3,45922414783227e-27;0,255774346307103;0,183;0,138;7,76180714290605e-23;"Hoxc8"
"Ssbp4";3,50670320554834e-27;-0,126099571743254;0,151;0,202;7,86834065260937e-23;"Ssbp4"
"Mrps26";3,52170901140984e-27;-0,133071160696318;0,132;0,179;7,9020106798014e-23;"Mrps26"
"C1qbp";3,69328320612323e-27;-0,121857006772927;0,149;0,2;8,28698885789929e-23;"C1qbp"
"Brd2";3,74514773994547e-27;0,231986764507162;0,61;0,589;8,40336249888965e-23;"Brd2"
"Fbn1";3,75353501051283e-27;-0,185750000597837;0,566;0,632;8,42218185658868e-23;"Fbn1"
"Hint2";3,77990665931022e-27;-0,120667346566953;0,206;0,264;8,48135456216026e-23;"Hint2"
"Foxp1";3,84207838177734e-27;0,228360858044447;0,519;0,482;8,62085547303199e-23;"Foxp1"
"Dpy30";4,02234706910178e-27;-0,128618648728886;0,152;0,203;9,02534235365057e-23;"Dpy30"
"Entpd2";4,0939250621615e-27;-0,208165613945323;0,244;0,301;9,18594905447796e-23;"Entpd2"
"Hikeshi";4,13490231578807e-27;-0,128941793738366;0,146;0,195;9,27789381616528e-23;"Hikeshi"
"Mgst3";4,50548558650621e-27;-0,225832341652452;0,127;0,173;1,01094085590026e-22;"Mgst3"
"Skil";4,88251074139545e-27;0,282876430884064;0,382;0,336;1,09553776015431e-22;"Skil"
"Eln";5,62486832654806e-27;-0,155139631449185;0,469;0,542;1,26210795511085e-22;"Eln"
"Fkbp3";6,15979642955325e-27;-0,123910492745713;0,249;0,311;1,38213512286316e-22;"Fkbp3"
"Arl2";6,78395670718415e-27;-0,1087562546577;0,11;0,154;1,52218420595798e-22;"Arl2"
"Col18a1";7,31873231330646e-27;-0,215743440399481;0,374;0,435;1,6421771564597e-22;"Col18a1"
"Ctsz";7,38789117350903e-27;-0,138433646516522;0,461;0,534;1,65769502151196e-22;"Ctsz"
"Apip";7,3929704923383e-27;-0,112451411693722;0,065;0,101;1,65883471907087e-22;"Apip"
"Fkbp1a";7,94331633900505e-27;-0,111827242510212;0,564;0,639;1,78232132014595e-22;"Fkbp1a"
"Suclg1";8,76358368157113e-27;-0,132068779406973;0,201;0,257;1,96637290647093e-22;"Suclg1"
"Tbca";9,09103931732102e-27;-0,138217371804947;0,475;0,549;2,03984740202049e-22;"Tbca"
"Timm10";1,14887715444173e-26;-0,130986092752869;0,08;0,117;2,57785055913634e-22;"Timm10"
"Ppp1r35";1,24229531482586e-26;-0,123674899711651;0,114;0,159;2,78746222740626e-22;"Ppp1r35"
"Ssbp1";1,26400801815499e-26;-0,135610736116969;0,171;0,223;2,83618119113617e-22;"Ssbp1"
"Polr2i";1,30293833534753e-26;-0,13444757398628;0,26;0,322;2,92353303685278e-22;"Polr2i"
"Tor2a";1,53451448556728e-26;-0,120763009680472;0,076;0,114;3,44314360271587e-22;"Tor2a"
"Snrpg";1,61052050679662e-26;-0,121567445482264;0,666;0,737;3,61368591315026e-22;"Snrpg"
"Cd248";1,6357019316304e-26;-0,213239688519061;0,18;0,233;3,6701879941923e-22;"Cd248"
"Cwc15";1,80816213408464e-26;-0,139002050302977;0,284;0,347;4,05715419645911e-22;"Cwc15"
"Pdap1";2,096635826593e-26;-0,13215561768546;0,321;0,388;4,70443146770937e-22;"Pdap1"
"Evi5";2,16474870261693e-26;-0,140715968122898;0,279;0,341;4,85726313893186e-22;"Evi5"
"Igha";2,5579336154041e-26;0,494189566821706;0,221;0,173;5,73949144624372e-22;"Igha"
"Glrx2";2,6522194071522e-26;-0,141579926563132;0,179;0,23;5,95104990576811e-22;"Glrx2"
"Rab2a";3,02312585658727e-26;-0,128163062502569;0,538;0,607;6,78328979701051e-22;"Rab2a"
"Sc5d";3,19968108341981e-26;0,255375844705198;0,248;0,203;7,17944441497736e-22;"Sc5d"
"Ebpl";3,61392724369314e-26;-0,119516061454844;0,125;0,171;8,10892994939867e-22;"Ebpl"
"Col1a2";3,7874971672457e-26;-0,17099293955626;0,783;0,835;8,49838614386591e-22;"Col1a2"
"Sfr1";3,85238017598773e-26;-0,139101794299825;0,51;0,582;8,64397063888128e-22;"Sfr1"
"Hypk";3,97701059435093e-26;-0,131955783666343;0,262;0,323;8,92361637160462e-22;"Hypk"
"Gas5";4,31031005787837e-26;-0,116536825782499;0,813;0,865;9,67147370786748e-22;"Gas5"
"Il33";4,58801041631684e-26;-0,218232338261346;0,175;0,224;1,02945777721317e-21;"Il33"
"Lama2";4,63482264198173e-26;-0,160301632637588;0,405;0,471;1,03996150440786e-21;"Lama2"
"Ifnar2";5,15904702417669e-26;-0,131036233233216;0,307;0,373;1,15758697128477e-21;"Ifnar2"
"Fabp4";5,20529750511034e-26;0,217805558448041;0,125;0,086;1,16796465419666e-21;"Fabp4"
"Ndufa4l2";5,48128392655237e-26;-0,215661497433013;0,07;0,105;1,22989048743982e-21;"Ndufa4l2"
"Svil";5,5565090126e-26;-0,154609932523685;0,362;0,427;1,24676949224719e-21;"Svil"
"Rp9";9,51901912069424e-26;-0,134358150110119;0,323;0,388;2,13587751030137e-21;"Rp9"
"Col6a1";1,01719150270588e-25;-0,127510225927143;0,718;0,761;2,28237429377146e-21;"Col6a1"
"Hist3h2a";1,0347995888887e-25;-0,126461155943366;0,083;0,121;2,32188331754846e-21;"Hist3h2a"
"Tmtc2";1,04912297646245e-25;-0,196214150057917;0,261;0,315;2,35402213458645e-21;"Tmtc2"
"Tsc22d2";1,17847542809111e-25;0,24270832730518;0,29;0,245;2,64426316555084e-21;"Tsc22d2"
"Camta1";1,30984758439447e-25;-0,118253341943827;0,121;0,165;2,93903600986431e-21;"Camta1"
"Ly6c1";1,41215470131855e-25;0,413003582804826;0,162;0,12;3,16859271881856e-21;"Ly6c1"
"Trappc1";1,46787640614217e-25;-0,111064855536196;0,087;0,125;3,29362108010179e-21;"Trappc1"
"Tpd52l2";1,50717022585205e-25;-0,133299378695009;0,246;0,305;3,38178855276682e-21;"Tpd52l2"
"Ivns1abp";1,61899908687e-25;0,315709245151768;0,211;0,168;3,63271015111891e-21;"Ivns1abp"
"Cebpd";1,89172122292158e-25;0,307139927259729;0,643;0,628;4,24464407999145e-21;"Cebpd"
"Dazap2";2,72204812008755e-25;0,224163519389937;0,522;0,492;6,10773157185244e-21;"Dazap2"
"Gm13889";2,97109053423498e-25;0,320735408783156;0,339;0,292;6,66653294071645e-21;"Gm13889"
"Ebna1bp2";3,05333552146273e-25;-0,109512731336581;0,157;0,208;6,85107424305807e-21;"Ebna1bp2"
"Vti1b";3,83607162942645e-25;-0,122859381189458;0,188;0,242;8,60737752210706e-21;"Vti1b"
"Mrpl57";4,1402324282417e-25;-0,128418837438283;0,19;0,243;9,28985352248873e-21;"Mrpl57"
"Leng8";4,35756804552113e-25;0,235411320780598;0,341;0,296;9,77751118054031e-21;"Leng8"
"Vdac2";4,95976241473339e-25;-0,127006127586829;0,292;0,354;1,11287149061788e-20;"Vdac2"
"Eif6";5,98421473909046e-25;-0,111982033295599;0,159;0,208;1,34273810315712e-20;"Eif6"
"Adh5";6,12431686371346e-25;-0,113351780148865;0,119;0,163;1,37417421788003e-20;"Adh5"
"Enpep";6,41583929050308e-25;-0,183248609590485;0,102;0,142;1,43958602000308e-20;"Enpep"
"Ccng1";7,40799272742397e-25;-0,134845067828954;0,192;0,244;1,66220540817939e-20;"Ccng1"
"Tmem179b";7,57883432356773e-25;-0,122325698369126;0,097;0,137;1,70053884552213e-20;"Tmem179b"
"Mrfap1";7,76520512782905e-25;-0,123236476046622;0,622;0,687;1,74235672658228e-20;"Mrfap1"
"0610009B22Rik";8,08617251932076e-25;-0,0917663363623739;0,068;0,103;1,81437538988519e-20;"0610009B22Rik"
"Ube2i";9,06497819730774e-25;-0,114533946248449;0,249;0,309;2,03399980791191e-20;"Ube2i"
"Gtf2i";9,18792442532111e-25;-0,1359808049386;0,293;0,356;2,06158648255355e-20;"Gtf2i"
"BC003965";9,212983318305e-25;-0,124734043411314;0,113;0,155;2,06720919696128e-20;"BC003965"
"Chrnb1";1,01587418506179e-24;0,196916552328697;0,141;0,103;2,27941849644165e-20;"Chrnb1"
"Snrpb";1,06418430120741e-24;-0,12821346694113;0,457;0,527;2,38781673504919e-20;"Snrpb"
"Bag1";1,52929130405817e-24;-0,12014071293201;0,33;0,395;3,43142382804572e-20;"Bag1"
"Mrps21";1,65676196300448e-24;-0,115522305859305;0,4;0,47;3,71744249258945e-20;"Mrps21"
"Kcnb1";1,70008405091045e-24;-0,115991384157583;0,153;0,201;3,81464859343287e-20;"Kcnb1"
"Numa1";1,74584573543274e-24;0,206528698247036;0,455;0,414;3,91732866116397e-20;"Numa1"
"Hmox2";1,94280008109848e-24;-0,100522934024205;0,088;0,126;4,35925482196878e-20;"Hmox2"
"Sertad1";1,99055034572605e-24;0,2556040923115;0,261;0,217;4,46639686574011e-20;"Sertad1"
"Dgcr6";2,02845957844956e-24;-0,107793677558659;0,112;0,155;4,55145760212513e-20;"Dgcr6"
"Cfdp1";2,24552607079645e-24;-0,113865095801686;0,205;0,26;5,03851139765308e-20;"Cfdp1"
"2210016L21Rik";2,29113153695052e-24;-0,134555440881344;0,161;0,209;5,14084094260957e-20;"2210016L21Rik"
"Rab13";2,55693570279134e-24;-0,10275836941906;0,084;0,122;5,73725232992321e-20;"Rab13"
"Adh1";2,59437715266589e-24;-0,150325467201533;0,087;0,124;5,82126345515172e-20;"Adh1"
"Ddost";2,83644109517584e-24;-0,130420193682737;0,394;0,461;6,36440652935555e-20;"Ddost"
"Mrps33";2,93385352075844e-24;-0,114087429338545;0,276;0,338;6,58298052987779e-20;"Mrps33"
"Hsp90b1";2,9511245383406e-24;0,148073260059833;0,884;0,895;6,62173323912863e-20;"Hsp90b1"
"Slc6a6";3,05513501928453e-24;0,377783543366483;0,188;0,146;6,85511195627062e-20;"Slc6a6"
"Fuca1";4,10773007002863e-24;-0,122609910810478;0,238;0,294;9,21692473113024e-20;"Fuca1"
"Mea1";4,56431176412215e-24;-0,105052002567085;0,093;0,131;1,02414027363373e-19;"Mea1"
"Gm2a";4,68885818044367e-24;-0,124703307871722;0,284;0,344;1,05208599852795e-19;"Gm2a"
"Hoxb2";5,3485295141919e-24;-0,117920088159997;0,135;0,181;1,20010305239438e-19;"Hoxb2"
"Tmem205";5,64743897240586e-24;-0,116958177951998;0,149;0,196;1,26717235662843e-19;"Tmem205"
"Carmn";5,97117678512195e-24;0,189165549861812;0,124;0,089;1,33981264704566e-19;"Carmn"
"Hspb11";6,15934934475069e-24;-0,120629560926859;0,103;0,143;1,38203480597516e-19;"Hspb11"
"Snhg18";6,3221242064791e-24;-0,126850758294807;0,525;0,596;1,41855822944978e-19;"Snhg18"
"Epas1";6,50472415908547e-24;0,275470555818147;0,426;0,383;1,4595300068156e-19;"Epas1"
"Rnf187";6,88317138266883e-24;-0,121697287657788;0,268;0,328;1,54444599484323e-19;"Rnf187"
"Errfi1";7,07198997092832e-24;0,243488144144382;0,256;0,21;1,5868131096769e-19;"Errfi1"
"Zfp36l1";7,34574833790875e-24;0,201684254328453;0,871;0,87;1,64823901205997e-19;"Zfp36l1"
"Psmd8";7,54932540362505e-24;-0,118297074627086;0,261;0,319;1,69391763406539e-19;"Psmd8"
"Nsmce1";7,57796261449952e-24;-0,119080746594672;0,165;0,214;1,7003432514414e-19;"Nsmce1"
"Unc50";8,1804682487649e-24;-0,109726118861837;0,174;0,224;1,83553346565787e-19;"Unc50"
"Dohh";9,00729293979025e-24;-0,0994478381928124;0,082;0,119;2,02105638983014e-19;"Dohh"
"Gls";9,97515176783537e-24;0,242807651073847;0,549;0,521;2,2382245536669e-19;"Gls"
"Mrpl4";1,1352328940622e-23;-0,122099246248736;0,17;0,22;2,54723556769677e-19;"Mrpl4"
"Tsen15";1,29754905393031e-23;-0,109520924770867;0,079;0,115;2,91144056720882e-19;"Tsen15"
"Pgp";1,50741532884531e-23;-0,0944571768175173;0,121;0,164;3,38233851486311e-19;"Pgp"
"Golga7";1,50807753239e-23;-0,137726768462743;0,339;0,403;3,38382436717669e-19;"Golga7"
"Uqcrc1";1,57572128167541e-23;-0,115873962293088;0,222;0,278;3,53560341182329e-19;"Uqcrc1"
"Coq7";1,63062398316792e-23;-0,108039608790222;0,069;0,103;3,65879409343217e-19;"Coq7"
"Gbp2";1,70993785721778e-23;0,282012731646355;0,279;0,236;3,83675856402526e-19;"Gbp2"
"Iqgap1";1,71142443782113e-23;0,201310818688261;0,562;0,526;3,84009415358304e-19;"Iqgap1"
"Ppm1l";1,79594586641461e-23;-0,174429069514997;0,172;0,221;4,02974333506109e-19;"Ppm1l"
"Tab2";1,88014825532628e-23;0,220702003436714;0,38;0,336;4,2186766553011e-19;"Tab2"
"Uqcrq";1,90121351347632e-23;-0,118959400725514;0,573;0,64;4,26594288153816e-19;"Uqcrq"
"Ndufaf8";2,11582798391634e-23;-0,122098482030009;0,284;0,345;4,74749483031148e-19;"Ndufaf8"
"Dnajc19";2,20155493121814e-23;-0,123874724336936;0,279;0,339;4,93984895466725e-19;"Dnajc19"
"Pitpnc1";2,31105758211764e-23;0,239192710197913;0,149;0,111;5,18555100275555e-19;"Pitpnc1"
"Khdrbs1";2,38636641124512e-23;0,195266008772335;0,443;0,403;5,3545289535518e-19;"Khdrbs1"
"Trib1";2,68485361627901e-23;0,234406586833498;0,164;0,125;6,02427454420685e-19;"Trib1"
"Camk1";2,69070449551647e-23;-0,117871897474699;0,179;0,229;6,03740274703985e-19;"Camk1"
"Ccnd3";2,82263075364891e-23;-0,132700166113953;0,276;0,334;6,33341888503743e-19;"Ccnd3"
"Tomm20";2,84705368082027e-23;-0,135620387414539;0,35;0,415;6,38821904902451e-19;"Tomm20"
"Arl6ip4";2,88653182328495e-23;-0,12202058044775;0,14;0,185;6,47680010508677e-19;"Arl6ip4"
"Ppp1ca";3,28787026399067e-23;-0,097628499976234;0,399;0,471;7,37732329834227e-19;"Ppp1ca"
"Ndrg1";3,52928960303101e-23;0,262021585599253;0,27;0,227;7,91902001128098e-19;"Ndrg1"
"Snx3";3,54127810645601e-23;-0,115904786106443;0,342;0,407;7,94591981526599e-19;"Snx3"
"Tpi1";3,69029906765223e-23;-0,117584653075224;0,289;0,349;8,28029304799807e-19;"Tpi1"
"B230118H07Rik";4,36314839157261e-23;-0,105605183325524;0,071;0,104;9,79003236101061e-19;"B230118H07Rik"
"Ptpmt1";4,96818627127422e-23;-0,114393791493083;0,109;0,149;1,11476163554851e-18;"Ptpmt1"
"Cd74";5,06430832411305e-23;0,0199496765173257;0,111;0,077;1,13632950176449e-18;"Cd74"
"Cmtm7";5,17812996184455e-23;-0,118800889410245;0,15;0,196;1,16186880083868e-18;"Cmtm7"
"Nfat5";5,88679654073985e-23;0,207497873849186;0,501;0,468;1,32087940781121e-18;"Nfat5"
"Spry1";6,27206714147615e-23;0,252975483671598;0,318;0,276;1,40732642520442e-18;"Spry1"
"Gm26532";7,17032606382976e-23;0,223453970561038;0,196;0,154;1,60887776220212e-18;"Gm26532"
"Ndufaf3";7,31402906749865e-23;-0,0949727774516842;0,094;0,132;1,64112184216535e-18;"Ndufaf3"
"Polr2a";7,31415447842663e-23;0,231298792785505;0,331;0,289;1,64114998186937e-18;"Polr2a"
"Plpp1";7,4069864064544e-23;-0,115872219616823;0,245;0,301;1,66197960988024e-18;"Plpp1"
"Ctsd";7,65690936667432e-23;-0,117954683114406;0,615;0,684;1,71805732369438e-18;"Ctsd"
"Polr2d";8,12440483226093e-23;-0,100490432173902;0,078;0,113;1,82295395626271e-18;"Polr2d"
"Exosc7";8,23599810720501e-23;-0,0986460011022964;0,082;0,118;1,84799325529466e-18;"Exosc7"
"Bod1";9,87210719254515e-23;-0,0982716642648432;0,126;0,169;2,21510341186328e-18;"Bod1"
"Mrps17";1,055318698053e-22;-0,112542846585547;0,193;0,243;2,36792409469132e-18;"Mrps17"
"Naxe";1,13631386650069e-22;-0,105426563311326;0,128;0,171;2,54966105365425e-18;"Naxe"
"Trappc3";1,13683921399709e-22;-0,105917353921001;0,118;0,16;2,55083982836666e-18;"Trappc3"
"Pim1";1,1394540820014e-22;0,349077796939575;0,359;0,312;2,55670706919475e-18;"Pim1"
"Emp2";1,38067402880796e-22;-0,127927793336592;0,211;0,263;3,09795638583931e-18;"Emp2"
"Rcn1";1,45939723036573e-22;-0,137789593656516;0,31;0,37;3,27459550549462e-18;"Rcn1"
"Pcmtd1";1,4764014898934e-22;0,194495846271127;0,484;0,449;3,31274966302281e-18;"Pcmtd1"
"Wdr89";1,61973076738852e-22;-0,111014265134275;0,091;0,129;3,63435189586636e-18;"Wdr89"
"Tmem107";1,82834223803918e-22;-0,112242651127857;0,074;0,107;4,10243431371231e-18;"Tmem107"
"Mapk6";1,94574455967664e-22;0,171942654974899;0,163;0,123;4,36586164300245e-18;"Mapk6"
"Nfkbia";2,32904076861065e-22;0,253817125269694;0,519;0,478;5,22590167660858e-18;"Nfkbia"
"Ngf";2,36073444252709e-22;-0,149597397058612;0,079;0,113;5,29701594214229e-18;"Ngf"
"Fosl2";2,45560207523615e-22;0,259774070818611;0,358;0,312;5,50987993641488e-18;"Fosl2"
"Tmem38b";2,73381525325824e-22;-0,129183116867085;0,133;0,175;6,13413466526084e-18;"Tmem38b"
"Msrb1";2,94873536320104e-22;-0,158137977434449;0,136;0,178;6,61637240795049e-18;"Msrb1"
"Itga11";3,00177174533051e-22;0,210858802284926;0,211;0,171;6,7353754421726e-18;"Itga11"
"Cd93";3,20821890386199e-22;0,289936370277171;0,11;0,077;7,19860157648554e-18;"Cd93"
"Adipor1";3,41517679897801e-22;0,202496344157574;0,278;0,235;7,66297370154687e-18;"Adipor1"
"Uqcr11";3,83577453990696e-22;-0,110115617449066;0,644;0,712;8,60671091264324e-18;"Uqcr11"
"Ciao2a";4,10466243591517e-22;-0,103569455643983;0,091;0,128;9,21004157370646e-18;"Ciao2a"
"Map2k7";4,4656495147922e-22;0,182023060432619;0,268;0,224;1,00200243812907e-17;"Map2k7"
"Mrpl35";4,51024435038725e-22;-0,102462615901496;0,105;0,144;1,01200862733989e-17;"Mrpl35"
"Abhd17a";4,65400621954396e-22;-0,114106034146976;0,165;0,212;1,04426591554127e-17;"Abhd17a"
"Wdr1";4,71401178816787e-22;0,222427628713842;0,415;0,378;1,05772996502911e-17;"Wdr1"
"Hadha";5,35532357890505e-22;-0,107488625147943;0,228;0,282;1,20162750463471e-17;"Hadha"
"Arf5";5,4883688183381e-22;-0,114855731124279;0,551;0,623;1,2314801954587e-17;"Arf5"
"Tmem11";5,60496639622098e-22;-0,0949929733771484;0,083;0,118;1,25764235998406e-17;"Tmem11"
"Zeb2";5,86648738773144e-22;-0,139486163562571;0,563;0,619;1,31632244005918e-17;"Zeb2"
"Scn7a";6,49041131541873e-22;-0,105455244065651;0,335;0,395;1,45631849095365e-17;"Scn7a"
"Med30";6,79530168477795e-22;-0,113155286359714;0,131;0,173;1,52472979203048e-17;"Med30"
"Cd34";7,28345643132745e-22;-0,149977638529642;0,442;0,5;1,63426195406125e-17;"Cd34"
"Cdk2ap2";7,53137544445751e-22;-0,11829079981029;0,262;0,318;1,68989002222738e-17;"Cdk2ap2"
"Nbl1";7,87190605373268e-22;0,495298543316683;0,529;0,503;1,76629828033654e-17;"Nbl1"
"Dctn6";7,87750005711016e-22;-0,112023209405058;0,209;0,26;1,76755346281438e-17;"Dctn6"
"Pde1c";8,52526789323715e-22;0,214531644519318;0,126;0,093;1,91289960988455e-17;"Pde1c"
"Serinc5";8,75692875513884e-22;0,197710678981112;0,204;0,164;1,96487967407805e-17;"Serinc5"
"Klf10";9,87126858754522e-22;0,20703434298065;0,22;0,178;2,2149152456734e-17;"Klf10"
"Bbip1";1,1175194915836e-21;-0,113910480713802;0,171;0,218;2,50749023521529e-17;"Bbip1"
"Tmem30a";1,33388078565829e-21;0,174018333206693;0,595;0,577;2,99296170686006e-17;"Tmem30a"
"Tmbim4";1,46119883813009e-21;-0,10737717242199;0,185;0,233;3,27863795299629e-17;"Tmbim4"
"Pde6d";1,55176458989582e-21;-0,084067287996392;0,079;0,113;3,48184938680823e-17;"Pde6d"
"Scarb1";1,70098410901286e-21;0,392692397136086;0,114;0,082;3,81666814380306e-17;"Scarb1"
"Commd2";1,72361343495072e-21;-0,0958997182692475;0,111;0,15;3,86744382534242e-17;"Commd2"
"Srp19";1,86535237041141e-21;-0,110809112809212;0,27;0,327;4,18547764872911e-17;"Srp19"
